rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number
3.0,0,0,0,0,1,0,1997.0,en,13,6,0,72,166
2.0,0,0,0,0,1,0,1997.0,en,13,2,0,1,45
3.0,0,0,0,1,0,1,1997.0,en,13,1,1,0,100
3.0,0,0,0,0,1,0,1997.0,en,13,15,35,252,943
4.0,0,0,0,1,0,1,1997.0,en,13,1,1,36,28
3.0,0,0,0,0,1,0,1997.0,en,13,1,0,1,5
4.0,0,0,0,0,1,1,1997.0,en,13,17,11,58,706
2.0,0,0,1,1,0,0,1997.0,en,13,25,3,12,1481
2.0,0,0,0,0,1,0,1997.0,en,13,24,6,98,640
5.0,0,0,0,0,1,0,1997.0,en,13,1,0,1,9
2.0,0,0,0,0,1,1,1997.0,en,13,3,2,74,294
3.0,0,0,0,0,1,0,1997.0,en,13,1,6,180,90
3.0,0,0,0,0,1,0,1997.0,en,13,35,3,48,1367
5.0,0,0,0,0,1,1,1997.0,en,13,1,0,3,14
3.0,0,0,0,1,0,1,1997.0,en,13,8,0,21,647
3.0,0,0,0,0,1,1,1997.0,en,13,1,0,0,2
5.0,0,0,0,0,1,0,1997.0,en,13,6,8,29,74
2.0,0,0,0,0,1,0,1997.0,en,13,2,0,1,20
2.0,0,0,0,0,1,0,1997.0,en,13,1,1,2,5
3.0,0,0,0,1,0,1,2007.0,en,45,6,0,2,139
4.0,0,0,0,0,1,1,2007.0,en,45,3,0,4,294
3.0,0,0,0,0,1,1,2007.0,en,45,5,0,0,76
3.0,0,0,0,0,1,1,2007.0,en,45,1,22,42,758
3.0,0,0,0,1,0,1,2007.0,en,45,8,0,5,253
3.0,0,0,1,1,0,0,2007.0,en,45,7,3,3,592
5.0,0,0,0,0,1,0,2007.0,en,45,6,1,16,873
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,63
4.0,0,0,1,1,0,0,2007.0,en,45,2,0,0,21
2.0,0,0,1,1,0,1,2007.0,en,45,31,24,111,1316
4.0,0,0,1,1,0,1,2007.0,en,45,1,0,0,4
4.0,0,0,0,0,1,1,2007.0,en,45,2,0,2,345
3.0,0,0,0,1,0,1,2007.0,en,45,2,0,0,100
3.0,0,0,0,0,1,1,2007.0,en,45,2,0,0,130
3.0,0,0,0,0,1,1,2007.0,en,45,15,1,3,109
1.0,0,0,0,1,0,1,2007.0,en,45,1,0,0,20
4.0,0,0,0,1,0,1,2007.0,en,45,87,12,7,2298
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,148
3.0,0,0,0,0,1,1,2007.0,en,45,11,10,6,991
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,100
3.0,0,0,0,0,1,0,2007.0,en,45,5,0,2,117
3.0,0,0,0,1,0,1,2007.0,en,45,4,0,13,115
4.0,0,0,0,0,1,0,2007.0,en,45,7,1,47,1001
4.0,0,0,0,1,0,1,2007.0,en,45,4,0,8,99
4.0,0,0,0,1,0,1,2007.0,en,45,2,0,0,9
2.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,9
4.0,0,0,0,0,1,1,2007.0,en,45,4,0,1,22
2.0,0,0,0,0,1,0,2007.0,en,45,7,4,8,40
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,2,46
4.0,1,0,0,0,0,1,2007.0,en,45,19,7,23,958
4.0,0,0,0,0,1,0,2007.0,en,45,42,2,119,2240
3.0,0,0,0,0,1,1,2007.0,en,45,17,1,38,2958
3.0,0,0,0,1,0,1,2007.0,en,45,47,28,121,1043
3.0,0,0,0,0,1,0,2007.0,en,45,4,1,9,93
5.0,0,0,0,1,0,1,2007.0,en,45,24,5,110,2254
3.0,0,0,0,0,1,0,2007.0,en,45,5,0,15,647
3.0,0,0,1,1,0,1,2007.0,en,45,3,2,21,392
4.0,0,0,1,1,0,1,2007.0,en,45,25,19,98,2318
3.0,0,0,0,1,0,1,2007.0,en,45,1,0,11,69
4.0,0,0,0,0,1,0,2007.0,en,45,1,3,21,55
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,3,57
4.0,1,0,0,0,1,1,2007.0,en,45,1,0,0,16
3.0,0,0,0,0,1,1,2007.0,en,45,7,0,2,695
4.0,0,0,0,0,1,1,2007.0,en,45,2,0,0,33
4.0,0,0,0,0,1,0,2007.0,en,45,5,3,13,1946
4.0,0,0,1,1,0,1,2007.0,en,45,3,1,15,124
4.0,0,0,0,0,1,0,2007.0,en,45,12,39,256,770
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,64
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,2
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,65
3.0,0,0,0,0,1,0,2007.0,en,45,9,4,350,570
2.0,0,0,0,0,1,1,2007.0,en,45,7,16,126,1298
4.0,0,0,0,0,1,1,2007.0,en,45,25,0,2,384
3.0,0,0,0,0,1,0,2007.0,en,45,2,0,0,408
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,2
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,2
3.0,1,0,1,1,0,0,2007.0,en,45,3,0,2,40
2.0,0,0,0,0,1,0,2007.0,en,45,1,1,10,121
3.0,1,0,0,0,1,0,2007.0,en,45,3,2,2,76
5.0,0,0,1,1,0,0,2007.0,en,45,10,28,1127,2117
4.0,0,0,0,0,1,0,2007.0,en,45,2,3,22,89
4.0,0,0,0,0,1,1,2007.0,en,45,1,0,1,28
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,2
4.0,0,0,0,0,1,0,2007.0,en,45,14,0,2,153
3.0,0,0,0,1,0,1,2007.0,en,45,2,0,0,6
4.0,0,0,0,0,1,0,2007.0,en,45,11,46,1364,1153
3.0,0,0,0,0,1,0,2007.0,en,45,3,7,0,37
1.0,0,0,0,0,1,0,2007.0,en,45,6,0,72,166
3.0,0,0,0,0,1,0,2007.0,en,45,1,1,5,12
3.0,0,0,1,1,0,0,2007.0,en,45,34,167,3753,4424
4.0,0,0,0,1,0,1,2007.0,en,45,4,0,5,172
3.0,0,0,0,0,1,0,2007.0,en,45,103,35,442,3306
3.0,0,0,0,0,1,0,2007.0,en,45,78,4,184,2044
4.0,0,0,0,0,1,1,2007.0,en,45,3,1,2,89
4.0,0,0,0,0,1,0,2007.0,en,45,3,1,2,42
3.0,0,0,0,0,1,0,2007.0,en,45,8,16,91,562
3.0,0,0,0,0,1,0,2007.0,en,45,5,4,205,185
4.0,0,0,0,0,1,1,2007.0,en,45,1,0,5,60
3.0,0,0,0,0,1,0,2007.0,en,45,4,0,12,78
5.0,0,0,0,0,1,0,2007.0,en,45,12,22,483,591
4.0,0,0,1,1,0,0,2007.0,en,45,35,325,2168,4658
4.0,0,0,0,0,1,1,2007.0,en,45,1,2,0,7
2.0,0,0,0,0,1,0,2007.0,en,45,1,2,5,19
3.0,0,0,0,0,1,0,2007.0,en,45,5,6,3,53
5.0,0,0,0,0,1,0,2007.0,en,45,6,0,53,998
3.0,2,0,0,0,1,0,2007.0,en,45,2,0,0,27
5.0,0,0,0,0,1,0,2007.0,en,45,2,5,182,215
4.0,0,0,0,0,1,0,2007.0,en,45,3,5,13,70
3.0,0,0,0,1,0,1,2007.0,en,45,2,0,1,73
2.0,0,0,0,1,0,1,2007.0,en,45,3,0,16,60
4.0,0,0,0,0,0,1,2007.0,en,45,55,237,1053,2622
4.0,0,0,0,0,1,0,2007.0,en,45,10,0,2,272
3.0,0,0,0,0,1,1,2007.0,en,45,124,48,158,7138
2.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,10
3.0,0,0,0,1,0,1,2007.0,en,45,13,0,3,62
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,8
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,6,365
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,5
3.0,0,0,0,1,0,1,2007.0,en,45,9,1,1,517
2.0,0,0,0,1,0,1,2007.0,en,45,6,0,0,138
4.0,0,0,0,1,0,1,2007.0,en,45,1,0,1,101
3.0,0,0,0,0,1,0,2007.0,en,45,37,2,4,593
1.0,0,0,0,0,1,0,2007.0,en,45,15,2,155,611
4.0,0,0,0,1,0,1,2007.0,en,45,33,61,491,727
4.0,0,0,0,0,1,0,2007.0,en,45,3,0,0,47
4.0,0,0,0,1,0,1,2007.0,en,45,7,0,0,32
2.0,0,0,0,0,1,1,2007.0,en,45,17,4,68,497
3.0,0,0,0,0,1,0,2007.0,en,45,9,16,179,1307
2.0,0,0,0,1,0,1,2007.0,en,45,2,3,10,19
4.0,0,0,0,0,1,0,2007.0,en,45,2,0,1,209
3.0,0,0,0,0,1,1,2007.0,en,45,6,0,0,93
5.0,0,0,0,0,1,0,2007.0,en,45,10,2,0,986
3.0,0,0,0,0,1,1,2007.0,en,45,2,6,78,119
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,10
3.0,0,0,0,0,1,0,2007.0,en,45,6,4,229,1621
3.0,0,0,0,1,0,1,2007.0,en,45,1,1,36,28
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,50
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,1
4.0,0,0,0,0,1,1,2007.0,en,45,4,61,813,128
3.0,0,0,0,0,1,0,2007.0,en,45,2,0,1,67
3.0,0,0,0,1,0,1,2007.0,en,45,1,1,4,8
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,1
4.0,0,0,0,0,1,0,2007.0,en,45,6,5,6,1038
3.0,0,0,0,0,1,0,2007.0,en,45,3,30,53,300
3.0,0,0,0,0,1,0,2007.0,en,45,22,5,15,264
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,8
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,6,26
3.0,0,0,1,1,0,1,2007.0,en,45,23,6,16,1194
3.0,0,0,1,1,0,1,2007.0,en,45,12,1,20,230
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,11
3.0,0,0,0,0,0,0,2007.0,en,45,1,1,8,55
4.0,0,0,0,0,1,1,2007.0,en,45,18,257,1722,606
4.0,0,0,0,0,1,0,2007.0,en,45,1,19,419,115
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,2,10
4.0,0,0,0,0,1,1,2007.0,en,45,11,4,10,245
3.0,2,0,1,1,0,1,2007.0,en,45,2,0,3,104
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,24
4.0,0,0,0,0,1,0,2007.0,en,45,30,7,39,927
4.0,0,0,0,0,1,0,2007.0,en,45,2,0,0,12
4.0,0,0,0,0,1,0,2007.0,en,45,5,1,26,115
3.0,0,0,0,0,1,0,2007.0,en,45,5,46,181,173
3.0,0,0,0,1,0,1,2007.0,en,45,1,0,0,80
4.0,0,0,0,0,1,0,2007.0,en,45,2,3,3,33
3.0,0,0,0,0,1,0,2007.0,en,45,58,332,2896,19197
2.0,0,0,0,0,1,0,2007.0,en,45,10,20,378,938
2.0,0,0,0,0,1,0,2007.0,en,45,2,6,12,41
4.0,0,0,0,0,1,0,2007.0,en,45,6,33,114,180
4.0,0,0,0,0,0,1,2007.0,en,45,1,0,0,1
4.0,0,0,0,0,1,0,2007.0,en,45,1,1,0,34
4.0,0,0,1,1,0,0,2007.0,en,45,1,0,0,46
3.0,0,0,0,0,1,0,2007.0,en,45,2,6,37,81
3.0,0,0,0,0,1,1,2007.0,en,45,64,22,204,3239
2.0,0,0,0,0,1,1,2007.0,en,45,40,3,7,423
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,10
3.0,0,0,1,1,0,0,2007.0,en,45,23,95,1079,3005
5.0,0,0,0,0,1,1,2007.0,en,45,1,0,25,51
5.0,0,0,0,0,1,0,2007.0,en,45,2,5,50,188
2.0,0,0,0,0,1,0,2007.0,en,45,1,1,5,40
5.0,2,0,0,0,1,0,2007.0,en,45,14,2,23,218
3.0,0,0,0,0,0,1,2007.0,en,45,5,0,0,84
3.0,0,0,0,0,1,1,2007.0,en,45,5,3,39,130
3.0,0,0,0,0,1,1,2007.0,en,45,94,8,26,1083
2.0,0,0,0,0,1,0,2007.0,en,45,9,1,12,224
2.0,0,0,0,0,1,0,2006.0,en,18,2,0,4,94
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,1,21
3.0,0,0,0,1,0,1,2006.0,en,18,13,4,55,309
3.0,0,0,0,1,0,1,2006.0,en,18,1,0,0,1193
4.0,0,0,1,1,0,0,2006.0,en,18,1,0,3,47
3.0,0,0,0,1,0,0,2006.0,en,18,1,0,0,100
4.0,0,0,1,1,0,1,2006.0,en,18,1,0,0,0
2.0,0,0,0,0,1,1,2006.0,en,18,2,0,1,123
4.0,0,0,0,1,0,1,2006.0,en,18,1,0,5,247
2.0,0,0,0,0,1,1,2006.0,en,18,130,0,81,9055
1.0,0,0,0,0,1,1,2006.0,en,18,5,0,0,44
4.0,0,0,1,1,0,1,2006.0,en,18,32,4,83,3351
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,100
4.0,0,0,0,1,0,1,2006.0,en,18,30,10,19,1076
2.0,0,0,0,0,1,0,2006.0,en,18,2,0,0,30
4.0,0,0,0,1,0,1,2006.0,en,18,56,0,22,510
2.0,0,0,0,1,0,1,2006.0,en,18,2,0,2,699
3.0,0,0,0,0,1,0,2006.0,en,18,19,32,48,340
3.0,0,0,0,0,1,1,2006.0,en,18,3,0,1,37
4.0,0,0,0,0,1,0,2006.0,en,18,2,0,0,1283
4.0,0,0,0,0,0,1,2006.0,en,18,5,1,1,500
3.0,0,0,0,1,0,1,2006.0,en,18,1,3,0,174
2.0,0,0,0,0,1,0,2006.0,en,18,35,3,48,1367
3.0,0,0,0,1,0,1,2006.0,en,18,5,0,1,89
3.0,0,0,0,0,1,0,2006.0,en,18,17,4,55,2650
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,7
3.0,0,0,0,0,1,1,2006.0,en,18,2,3,2,36
3.0,0,0,0,0,1,0,2006.0,en,18,11,0,2,94
3.0,0,0,0,0,1,0,2006.0,en,18,28,84,3337,9074
4.0,0,0,0,1,0,1,2006.0,en,18,1,0,0,43
3.0,0,0,0,0,1,0,2006.0,en,18,2,2,240,277
3.0,0,0,0,0,1,1,2006.0,en,18,1,0,0,17
3.0,0,0,0,0,1,1,2006.0,en,18,9,3,56,503
4.0,0,0,0,0,1,0,2006.0,en,18,4,0,0,17
4.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,25
2.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,1
2.0,0,0,0,0,1,0,2006.0,en,18,3,15,151,74
3.0,0,0,0,0,1,1,2006.0,en,18,8,1,9,1045
4.0,0,0,0,0,1,0,2006.0,en,18,2,0,0,408
2.0,0,0,0,0,1,0,2006.0,en,18,67,14,183,2459
2.0,0,0,0,0,1,0,2006.0,en,18,1,2,2,20
1.0,0,0,0,0,1,0,2006.0,en,18,80,4,75,1280
4.0,0,0,0,0,1,1,2006.0,en,18,1,5,271,226
4.0,0,0,0,0,1,0,2006.0,en,18,2,0,17,55
2.0,0,0,0,0,1,0,2006.0,en,18,17,0,2,347
4.0,0,0,0,0,1,0,2006.0,en,18,23,11,40,780
4.0,0,0,0,0,1,1,2006.0,en,18,9,0,12,809
3.0,0,0,1,1,0,1,2006.0,en,18,2,2,41,204
4.0,0,0,0,0,1,0,2006.0,en,18,5,6,24,78
3.0,0,1,0,0,1,1,2006.0,en,18,1,2,13,92
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,10,165
3.0,0,0,0,0,1,0,2006.0,en,18,12,39,256,770
5.0,0,0,0,0,1,0,2006.0,en,18,2,0,11,21
2.0,0,0,0,0,1,0,2006.0,en,18,10,6,129,485
4.0,0,0,0,0,1,0,2006.0,en,18,33,18,512,1574
3.0,0,0,0,0,1,0,2006.0,en,18,2,15,14,39
3.0,0,0,0,0,1,1,2006.0,en,18,7,16,126,1298
4.0,0,0,0,0,1,1,2006.0,en,18,1,0,1,9
2.0,0,0,0,0,1,1,2006.0,en,18,10,2,202,396
5.0,0,0,0,1,0,1,2006.0,en,18,23,0,0,1122
4.0,0,0,0,0,1,0,2006.0,en,18,27,9,54,863
2.0,0,0,0,0,1,0,2006.0,en,18,5,0,5,114
1.0,0,0,0,0,1,0,2006.0,en,18,3,4,22,74
4.0,0,0,0,0,1,0,2006.0,en,18,4,0,8,42
3.0,0,0,0,0,1,1,2006.0,en,18,3,10,24,936
3.0,0,0,0,0,1,0,2006.0,en,18,2,1,1,13
3.0,0,0,0,1,0,1,2006.0,en,18,5,4,188,224
5.0,0,0,0,0,1,0,2006.0,en,18,2,0,1,99
5.0,0,0,0,0,1,0,2006.0,en,18,5,1,26,115
2.0,0,0,0,0,1,1,2006.0,en,18,12,0,6,165
1.0,0,0,0,0,1,0,2006.0,en,18,8,16,91,562
3.0,0,0,0,0,1,0,2006.0,en,18,24,6,98,640
4.0,0,0,0,0,1,1,2006.0,en,18,3,0,1,39
4.0,0,0,1,1,0,0,2006.0,en,18,69,30,1603,17689
2.0,0,0,0,0,1,0,2006.0,en,18,3,4,32,617
1.0,0,0,0,0,1,0,2006.0,en,18,1,0,2,15
3.0,0,0,0,0,1,0,2006.0,en,18,30,7,39,927
2.0,0,0,0,0,1,0,2006.0,en,18,2,1,10,998
5.0,0,0,0,0,1,0,2006.0,en,18,9,1,9,520
3.0,0,0,0,0,1,0,2006.0,en,18,14,5,27,230
2.0,0,0,0,0,1,1,2006.0,en,18,1,0,0,10
2.0,0,0,0,1,0,1,2006.0,en,18,5,37,525,503
4.0,0,0,0,0,1,0,2006.0,en,18,2,17,35,30
3.0,0,0,0,0,1,1,2006.0,en,18,5,3,39,130
3.0,0,0,0,0,1,0,2006.0,en,18,5,19,114,100
3.0,0,0,0,0,1,1,2006.0,en,18,3,0,0,402
3.0,0,0,0,0,1,0,2006.0,en,18,9,1,12,224
3.0,0,0,0,0,1,1,2006.0,en,18,18,257,1722,606
3.0,0,0,0,0,1,0,2006.0,en,18,12,4,3,180
3.0,0,0,0,0,1,0,2006.0,en,18,19,0,9,1270
5.0,0,0,0,0,1,0,2006.0,en,18,1,3,6,55
3.0,0,0,0,1,0,0,2006.0,en,18,1,0,0,59
4.0,0,0,0,0,1,1,2006.0,en,18,5,1,3,125
4.0,0,0,0,0,1,1,2006.0,en,18,11,4,124,936
4.0,0,0,0,0,1,0,2006.0,en,18,2,0,25,20
2.0,0,0,0,0,1,1,2006.0,en,18,13,94,1047,3624
2.0,0,0,0,0,1,0,2006.0,en,18,6,1,2,100
4.0,0,0,0,0,1,1,2006.0,en,18,94,8,26,1083
3.0,0,0,0,0,1,0,2006.0,en,18,4,7,46,120
3.0,0,0,0,0,1,0,2006.0,en,18,1,0,0,12
3.0,0,0,0,0,1,1,2006.0,en,18,21,63,687,1899
3.0,0,0,1,1,0,1,2006.0,en,18,2,0,4,94
3.0,0,0,0,0,1,0,2006.0,en,18,1,1,1,54
3.0,0,0,0,0,1,0,2006.0,en,18,10,20,378,938
3.0,0,0,0,0,1,0,2006.0,en,18,5,2,14,129
4.0,0,0,1,1,0,1,2006.0,en,18,1,0,2,10
2.0,0,0,0,0,1,1,2006.0,en,18,1,0,0,2
3.0,0,0,0,0,1,0,2006.0,en,18,5,4,5,44
4.0,0,0,0,0,1,0,2006.0,en,18,3,7,149,113
3.0,0,0,1,1,0,1,2006.0,en,18,13,25,422,1176
2.0,0,0,0,0,1,0,2006.0,en,18,1,0,5,87
3.0,0,0,0,0,1,0,2006.0,en,18,2,0,1,209
5.0,0,0,0,0,1,0,2006.0,en,18,9,0,5,553
3.0,0,0,0,0,1,0,2006.0,en,18,1,1,5,40
1.0,0,0,0,0,1,0,2006.0,en,18,9,0,2,111
3.0,0,0,0,0,1,0,2006.0,en,18,330,3438,46415,34805
2.0,0,0,1,1,0,1,2006.0,en,18,18,220,2535,8726
5.0,0,0,0,0,0,1,2000.0,en,27,16,0,1,859
3.0,0,0,0,0,1,1,2000.0,en,27,2,0,1,20
4.0,0,0,0,0,1,1,2000.0,en,27,1,0,0,9
3.0,0,0,0,1,0,1,2000.0,en,27,12,2,51,954
5.0,0,0,0,0,1,0,2000.0,en,27,66,1,9,2389
3.0,0,0,0,1,0,1,2000.0,en,27,5,0,2,214
3.0,0,0,0,1,0,1,2000.0,en,27,13,0,3,857
3.0,0,0,0,0,1,1,2000.0,en,27,42,4,46,5122
4.0,0,0,0,0,1,0,2000.0,en,27,152,33,56,5652
3.0,0,0,0,0,1,1,2000.0,en,27,6,0,0,93
3.0,0,0,0,0,1,0,2000.0,en,27,6,13,19,481
3.0,0,0,0,0,1,0,2000.0,en,27,1,0,0,20
3.0,0,0,1,1,0,1,2000.0,en,27,13,2,7,3461
4.0,0,0,0,1,0,1,2000.0,en,27,18,0,2,529
3.0,0,0,0,0,1,0,2000.0,en,27,4,0,0,139
3.0,0,0,0,0,1,1,2000.0,en,27,2,0,1,303
4.0,0,0,0,0,1,0,2000.0,en,27,6,5,42,1528
3.0,0,0,0,0,0,1,2000.0,en,27,2,1,2,104
4.0,0,0,0,0,1,1,2000.0,en,27,5,0,1,50
3.0,0,0,0,0,1,0,2000.0,en,27,8,0,2,235
3.0,0,0,0,0,1,0,2000.0,en,27,1,0,0,10
5.0,0,0,0,0,1,0,2000.0,en,27,19,8,109,2911
5.0,0,0,1,1,0,0,2000.0,en,27,10,28,1127,2117
3.0,0,0,0,0,1,1,2000.0,en,27,7,16,229,777
4.0,0,0,0,0,1,1,2000.0,en,27,24,18,78,2214
2.0,0,0,0,1,0,1,2000.0,en,27,8,21,293,3365
4.0,0,0,0,0,0,1,2000.0,en,27,4,0,0,32
3.0,0,0,0,0,1,0,2000.0,en,27,3,4,283,595
3.0,0,0,0,0,0,1,2000.0,en,27,23,6,47,553
3.0,0,0,0,0,1,1,2000.0,en,27,7,0,15,273
3.0,0,0,0,0,1,1,2000.0,en,27,5,0,0,50
2.0,0,0,0,1,0,1,2000.0,en,27,27,5,9,3521
3.0,0,0,0,0,1,0,2000.0,en,27,1,0,0,69
2.0,0,0,0,0,1,0,2000.0,en,27,3,4,24,260
5.0,0,0,0,0,1,1,2000.0,en,27,9,6,9,303
4.0,0,0,0,0,1,0,2000.0,en,27,43,12,57,1205
4.0,0,0,0,0,1,0,2000.0,en,27,7,0,2,781
3.0,0,0,0,0,1,0,2000.0,en,27,8,12,51,330
4.0,0,0,0,0,1,1,2000.0,en,27,6,6,58,163
1.0,0,0,0,0,1,1,2000.0,en,27,16,0,1,428
3.0,0,0,0,0,1,1,2000.0,en,27,3,1,2,89
2.0,0,0,0,0,1,0,2000.0,en,27,4,3,8,35
5.0,0,0,0,0,1,0,2000.0,en,27,1,0,0,18
4.0,0,0,0,0,1,0,2000.0,en,27,24,16,59,1330
2.0,0,0,0,1,0,1,2000.0,en,27,1,1,0,100
3.0,0,0,0,1,0,1,2000.0,en,27,4,2,36,306
4.0,0,0,0,0,1,0,2000.0,en,27,2,6,126,548
4.0,0,0,0,0,1,0,2000.0,en,27,68,35,66,714
3.0,0,0,0,0,1,1,2000.0,en,27,6,0,0,150
3.0,0,0,0,0,1,0,2000.0,en,27,40,0,3,3278
4.0,0,0,0,0,1,0,2000.0,en,27,22,3,18,670
5.0,0,0,0,0,1,1,2000.0,en,27,11,0,6,286
3.0,0,0,0,0,1,0,2000.0,en,27,3,0,7,251
4.0,0,0,0,0,1,1,2000.0,en,27,22,12,36,459
3.0,0,0,0,0,1,1,2000.0,en,27,3,1,3,31
5.0,0,0,0,0,1,1,2000.0,en,27,1,0,2,17
3.0,0,0,0,0,1,1,2000.0,en,27,6,67,398,364
3.0,0,0,0,0,1,0,2000.0,en,27,10,15,154,153
3.0,0,0,0,1,0,1,2000.0,en,27,4,0,6,196
5.0,0,0,0,0,1,1,2000.0,en,27,19,3,12,1161
2.0,0,0,0,0,1,0,2000.0,en,27,7,14,31,47
2.0,0,0,0,0,1,1,2000.0,en,27,17,11,58,706
5.0,0,0,0,0,1,0,2000.0,en,27,1,1,9,50
5.0,0,0,0,0,1,0,2000.0,en,27,4,1,10,519
3.0,0,0,0,1,0,1,2000.0,en,27,54,70,1953,6443
4.0,0,0,0,0,1,0,2000.0,en,27,14,8,7,590
3.0,2,0,0,0,1,0,2000.0,en,27,1,4,25,18
4.0,0,0,0,0,1,0,2000.0,en,27,2,0,0,40
1.0,0,0,0,0,1,0,2000.0,en,27,3,4,22,74
4.0,0,0,0,0,1,1,2000.0,en,27,40,0,8,2762
4.0,0,0,0,0,1,0,2000.0,en,27,1,3,3,13
3.0,0,0,0,0,1,0,2000.0,en,27,8,3,13,157
2.0,0,0,0,0,1,0,2000.0,en,27,1,2,1,10
3.0,0,0,1,1,0,1,2000.0,en,27,12,1,20,230
3.0,0,0,1,1,0,0,2000.0,en,27,25,3,12,1481
3.0,0,0,0,0,1,1,2000.0,en,27,11,4,10,245
3.0,0,0,0,0,0,0,2000.0,en,27,1,1,177,154
3.0,0,0,0,0,1,1,2000.0,en,27,4,15,67,79
3.0,0,0,0,0,1,0,2000.0,en,27,4,2,1,410
3.0,0,0,0,0,1,1,2000.0,en,27,30,39,119,401
5.0,0,0,0,0,1,1,2000.0,en,27,11,4,124,936
3.0,0,0,0,0,1,1,2000.0,en,27,8,1,3,200
2.0,0,0,0,0,1,0,2000.0,en,27,7,25,126,714
4.0,0,0,0,0,1,0,2000.0,en,27,13,30,1145,2890
3.0,0,0,0,0,1,0,2000.0,en,27,1,0,6,26
1.0,0,0,0,0,1,0,2000.0,en,27,4,9,416,1274
2.0,0,0,0,0,1,0,2000.0,en,27,1,0,3,14
3.0,0,0,0,0,1,0,2000.0,en,27,7,3,2,385
3.0,0,0,0,1,0,1,2000.0,en,27,4,0,3,67
2.0,0,0,0,1,0,1,2000.0,en,27,101,65,406,1604
3.0,0,0,0,0,1,1,2000.0,en,27,9,31,277,418
4.0,0,0,0,0,1,0,2000.0,en,27,2,15,63,373
3.0,0,0,0,0,1,0,2000.0,en,27,5,12,203,741
4.0,0,0,0,0,1,1,2000.0,en,27,1,0,0,1
4.0,0,0,0,0,1,1,2000.0,en,27,2,0,1,17
3.0,0,0,0,0,0,1,2000.0,en,27,3,161,4144,1586
3.0,0,0,0,0,1,0,2000.0,en,27,4,0,3,129
4.0,0,0,0,0,1,0,2000.0,en,27,10,20,378,938
5.0,0,0,0,0,1,0,2000.0,en,27,9,11,28,79
2.0,0,0,0,0,1,1,2000.0,en,27,8,0,3,389
1.0,0,0,0,0,1,0,2000.0,en,27,5,2,14,129
3.0,0,0,0,0,1,1,2000.0,en,27,8,62,1208,1399
3.0,0,0,0,0,1,0,2000.0,en,27,9,9,54,719
3.0,0,0,1,1,0,0,2000.0,en,27,34,167,3753,4424
1.0,0,0,0,0,1,0,2000.0,en,27,23,66,552,1665
2.0,0,0,0,0,1,0,2000.0,en,27,1,0,0,1
3.0,0,0,0,0,1,0,2000.0,en,27,1,0,0,14
2.0,0,0,0,0,1,1,2000.0,en,27,1,0,0,2
3.0,0,0,0,1,0,1,2000.0,en,27,10,25,63,264
5.0,0,0,0,0,1,0,2000.0,en,27,36,21,98,1015
3.0,0,0,0,0,1,0,2000.0,en,27,2,0,1,209
3.0,0,0,0,0,1,1,2000.0,en,27,40,3,7,423
3.0,0,0,0,0,1,0,2000.0,en,27,6,8,29,74
1.0,0,0,0,0,1,0,2000.0,en,27,2,6,37,81
2.0,0,0,0,0,1,0,2000.0,en,27,7,1,6,184
3.0,0,0,1,1,0,1,2000.0,en,27,2,0,0,45
3.0,0,0,0,0,1,0,2000.0,en,27,5,62,5304,3247
3.0,0,0,0,0,1,0,2000.0,en,27,1,1,5,40
3.0,0,0,0,0,1,0,2000.0,en,27,9,0,2,111
